task_id,task_name,policy,agent_policy,trial,status,passed,score,tokens,wall_time,tool_calls,attempts,error,timestamp
task_008,Find async functions,cli,single,28,ok,True,1.0,298,0.21358704566955566,1,1,,2026-02-19T18:11:10.385274
task_009,Find class definitions,cli,single,28,ok,True,1.0,293,0.21840906143188477,1,1,,2026-02-19T18:11:10.603747
task_010,Find docstrings,cli,single,28,ok,True,1.0,261,0.2149040699005127,1,1,,2026-02-19T18:11:10.818721
task_011,Find error handling,cli,single,28,ok,True,1.0,259,0.21308588981628418,1,1,,2026-02-19T18:11:11.031874
task_012,Find type hints,cli,single,28,ok,True,1.0,295,0.21420502662658691,1,1,,2026-02-19T18:11:11.246153
task_001,Find TODO comments,cli,single,29,completed,False,0.5,214,0.21204876899719238,1,1,Max retries exceeded,2026-02-19T18:11:11.458298
task_002,Count Python files,cli,single,29,ok,True,1.0,266,0.21664118766784668,1,1,,2026-02-19T18:11:11.681750
task_003,Find all markdown files,cli,single,29,ok,True,1.0,258,0.2142040729522705,1,1,,2026-02-19T18:11:11.896020
task_004,Find function definitions,cli,single,29,ok,True,1.0,254,0.21630525588989258,1,1,,2026-02-19T18:11:12.112402
task_005,Find import statements,cli,single,29,ok,True,1.0,259,0.21579885482788086,1,1,,2026-02-19T18:11:12.328269
task_006,Find test files,cli,single,29,ok,True,1.0,274,0.22213506698608398,1,1,,2026-02-19T18:11:12.550497
task_007,Find configuration files,cli,single,29,ok,True,1.0,267,0.21164298057556152,1,1,,2026-02-19T18:11:12.762207
task_008,Find async functions,cli,single,29,ok,True,1.0,298,0.21020007133483887,1,1,,2026-02-19T18:11:12.972473
task_009,Find class definitions,cli,single,29,ok,True,1.0,293,0.214277982711792,1,1,,2026-02-19T18:11:13.186822
task_010,Find docstrings,cli,single,29,ok,True,1.0,261,0.21385788917541504,1,1,,2026-02-19T18:11:13.400745
task_011,Find error handling,cli,single,29,ok,True,1.0,259,0.21433019638061523,1,1,,2026-02-19T18:11:13.615141
task_012,Find type hints,cli,single,29,ok,True,1.0,295,0.21453118324279785,1,1,,2026-02-19T18:11:13.829739
task_001,Find TODO comments,cli,single,30,completed,False,0.5,214,0.21104097366333008,1,1,Max retries exceeded,2026-02-19T18:11:14.040860
task_002,Count Python files,cli,single,30,ok,True,1.0,266,0.21925997734069824,1,1,,2026-02-19T18:11:14.267914
task_003,Find all markdown files,cli,single,30,ok,True,1.0,258,0.21950721740722656,1,1,,2026-02-19T18:11:14.487491
task_004,Find function definitions,cli,single,30,ok,True,1.0,254,0.2167670726776123,1,1,,2026-02-19T18:11:14.704326
task_005,Find import statements,cli,single,30,ok,True,1.0,259,0.21401214599609375,1,1,,2026-02-19T18:11:14.918405
task_006,Find test files,cli,single,30,ok,True,1.0,274,0.21402668952941895,1,1,,2026-02-19T18:11:15.132498
task_007,Find configuration files,cli,single,30,ok,True,1.0,267,0.20837903022766113,1,1,,2026-02-19T18:11:15.340944
task_008,Find async functions,cli,single,30,ok,True,1.0,298,0.21202898025512695,1,1,,2026-02-19T18:11:15.553034
task_009,Find class definitions,cli,single,30,ok,True,1.0,293,0.21586298942565918,1,1,,2026-02-19T18:11:15.768962
task_010,Find docstrings,cli,single,30,ok,True,1.0,261,0.21666502952575684,1,1,,2026-02-19T18:11:15.985699
task_011,Find error handling,cli,single,30,ok,True,1.0,259,0.21310901641845703,1,1,,2026-02-19T18:11:16.198875
task_012,Find type hints,cli,single,30,ok,True,1.0,295,0.21995902061462402,1,1,,2026-02-19T18:11:16.418904
task_001,Find TODO comments,bm25,single,1,completed,False,0.5,368,0.21229910850524902,1,1,Max retries exceeded,2026-02-19T18:11:16.631290
task_002,Count Python files,bm25,single,1,ok,True,1.0,445,0.22105813026428223,1,1,,2026-02-19T18:11:16.859437
task_003,Find all markdown files,bm25,single,1,ok,True,1.0,426,0.21685504913330078,1,1,,2026-02-19T18:11:17.076355
task_004,Find function definitions,bm25,single,1,ok,True,1.0,405,0.21600985527038574,1,1,,2026-02-19T18:11:17.292437
task_005,Find import statements,bm25,single,1,ok,True,1.0,423,0.21441888809204102,1,1,,2026-02-19T18:11:17.506929
task_006,Find test files,bm25,single,1,ok,True,1.0,431,0.21235370635986328,1,1,,2026-02-19T18:11:17.719353
task_007,Find configuration files,bm25,single,1,ok,True,1.0,404,0.21554183959960938,1,1,,2026-02-19T18:11:17.934963
task_008,Find async functions,bm25,single,1,ok,True,1.0,457,0.21662569046020508,1,1,,2026-02-19T18:11:18.151650
task_009,Find class definitions,bm25,single,1,ok,True,1.0,452,0.2375321388244629,1,1,,2026-02-19T18:11:18.389287
task_010,Find docstrings,bm25,single,1,ok,True,1.0,425,0.2362961769104004,1,1,,2026-02-19T18:11:18.625667
task_011,Find error handling,bm25,single,1,ok,True,1.0,423,0.21940183639526367,1,1,,2026-02-19T18:11:18.845138
task_012,Find type hints,bm25,single,1,ok,True,1.0,454,0.2173328399658203,1,1,,2026-02-19T18:11:19.062538
task_001,Find TODO comments,bm25,single,2,completed,False,0.5,368,0.20961785316467285,1,1,Max retries exceeded,2026-02-19T18:11:19.272240
task_002,Count Python files,bm25,single,2,ok,True,1.0,445,0.22624802589416504,1,1,,2026-02-19T18:11:19.505716
task_003,Find all markdown files,bm25,single,2,ok,True,1.0,426,0.21674108505249023,1,1,,2026-02-19T18:11:19.722526
task_004,Find function definitions,bm25,single,2,ok,True,1.0,405,0.21958231925964355,1,1,,2026-02-19T18:11:19.942173
task_005,Find import statements,bm25,single,2,ok,True,1.0,423,0.2195141315460205,1,1,,2026-02-19T18:11:20.161760
task_006,Find test files,bm25,single,2,ok,True,1.0,431,0.22017192840576172,1,1,,2026-02-19T18:11:20.382000
task_007,Find configuration files,bm25,single,2,ok,True,1.0,404,0.21644997596740723,1,1,,2026-02-19T18:11:20.598518
task_008,Find async functions,bm25,single,2,ok,True,1.0,457,0.21916532516479492,1,1,,2026-02-19T18:11:20.817756
task_009,Find class definitions,bm25,single,2,ok,True,1.0,452,0.21510601043701172,1,1,,2026-02-19T18:11:21.032932
task_010,Find docstrings,bm25,single,2,ok,True,1.0,425,0.21708130836486816,1,1,,2026-02-19T18:11:21.250080
task_011,Find error handling,bm25,single,2,ok,True,1.0,423,0.21622800827026367,1,1,,2026-02-19T18:11:21.466375
task_012,Find type hints,bm25,single,2,ok,True,1.0,454,0.21100378036499023,1,1,,2026-02-19T18:11:21.677445
task_001,Find TODO comments,bm25,single,3,completed,False,0.5,368,0.21122097969055176,1,1,Max retries exceeded,2026-02-19T18:11:21.888749
task_002,Count Python files,bm25,single,3,ok,True,1.0,445,0.2244729995727539,1,1,,2026-02-19T18:11:22.120478
task_003,Find all markdown files,bm25,single,3,ok,True,1.0,426,0.21906304359436035,1,1,,2026-02-19T18:11:22.339614
task_004,Find function definitions,bm25,single,3,ok,True,1.0,405,0.22542285919189453,1,1,,2026-02-19T18:11:22.565104
task_005,Find import statements,bm25,single,3,ok,True,1.0,423,0.2167191505432129,1,1,,2026-02-19T18:11:22.781893
task_006,Find test files,bm25,single,3,ok,True,1.0,431,0.21132278442382812,1,1,,2026-02-19T18:11:22.993291
task_007,Find configuration files,bm25,single,3,ok,True,1.0,404,0.21216678619384766,1,1,,2026-02-19T18:11:23.205522
task_008,Find async functions,bm25,single,3,ok,True,1.0,457,0.21679401397705078,1,1,,2026-02-19T18:11:23.422381
task_009,Find class definitions,bm25,single,3,ok,True,1.0,452,0.21438217163085938,1,1,,2026-02-19T18:11:23.636830
task_010,Find docstrings,bm25,single,3,ok,True,1.0,425,0.21535992622375488,1,1,,2026-02-19T18:11:23.852259
task_011,Find error handling,bm25,single,3,ok,True,1.0,423,0.21678400039672852,1,1,,2026-02-19T18:11:24.069106
task_012,Find type hints,bm25,single,3,ok,True,1.0,454,0.215317964553833,1,1,,2026-02-19T18:11:24.284486
task_001,Find TODO comments,bm25,single,4,completed,False,0.5,368,0.2231462001800537,1,1,Max retries exceeded,2026-02-19T18:11:24.507715
task_002,Count Python files,bm25,single,4,ok,True,1.0,445,0.22517180442810059,1,1,,2026-02-19T18:11:24.739875
task_003,Find all markdown files,bm25,single,4,ok,True,1.0,426,0.21750497817993164,1,1,,2026-02-19T18:11:24.957446
task_004,Find function definitions,bm25,single,4,ok,True,1.0,405,0.2164778709411621,1,1,,2026-02-19T18:11:25.174002
task_005,Find import statements,bm25,single,4,ok,True,1.0,423,0.2160191535949707,1,1,,2026-02-19T18:11:25.390089
task_006,Find test files,bm25,single,4,ok,True,1.0,431,0.2089982032775879,1,1,,2026-02-19T18:11:25.599153
task_007,Find configuration files,bm25,single,4,ok,True,1.0,404,0.21598291397094727,1,1,,2026-02-19T18:11:25.815203
task_008,Find async functions,bm25,single,4,ok,True,1.0,457,0.21619272232055664,1,1,,2026-02-19T18:11:26.031465
task_009,Find class definitions,bm25,single,4,ok,True,1.0,452,0.21727371215820312,1,1,,2026-02-19T18:11:26.248813
task_010,Find docstrings,bm25,single,4,ok,True,1.0,425,0.22242093086242676,1,1,,2026-02-19T18:11:26.471302
task_011,Find error handling,bm25,single,4,ok,True,1.0,423,0.21557283401489258,1,1,,2026-02-19T18:11:26.686951
task_012,Find type hints,bm25,single,4,ok,True,1.0,454,0.2106800079345703,1,1,,2026-02-19T18:11:26.897703
task_001,Find TODO comments,bm25,single,5,completed,False,0.5,368,0.21584796905517578,1,1,Max retries exceeded,2026-02-19T18:11:27.113632
task_002,Count Python files,bm25,single,5,ok,True,1.0,445,0.2242898941040039,1,1,,2026-02-19T18:11:27.344983
task_003,Find all markdown files,bm25,single,5,ok,True,1.0,426,0.21637892723083496,1,1,,2026-02-19T18:11:27.561431
task_004,Find function definitions,bm25,single,5,ok,True,1.0,405,0.2157278060913086,1,1,,2026-02-19T18:11:27.777232
task_005,Find import statements,bm25,single,5,ok,True,1.0,423,0.21364569664001465,1,1,,2026-02-19T18:11:27.990940
task_006,Find test files,bm25,single,5,ok,True,1.0,431,0.20937108993530273,1,1,,2026-02-19T18:11:28.200375
task_007,Find configuration files,bm25,single,5,ok,True,1.0,404,0.2235698699951172,1,1,,2026-02-19T18:11:28.424014
task_008,Find async functions,bm25,single,5,ok,True,1.0,457,0.22193694114685059,1,1,,2026-02-19T18:11:28.646019
task_009,Find class definitions,bm25,single,5,ok,True,1.0,452,0.21636199951171875,1,1,,2026-02-19T18:11:28.862451
task_010,Find docstrings,bm25,single,5,ok,True,1.0,425,0.21677827835083008,1,1,,2026-02-19T18:11:29.079297
task_011,Find error handling,bm25,single,5,ok,True,1.0,423,0.2124950885772705,1,1,,2026-02-19T18:11:29.291854
task_012,Find type hints,bm25,single,5,ok,True,1.0,454,0.209946870803833,1,1,,2026-02-19T18:11:29.501869
task_001,Find TODO comments,bm25,single,6,completed,False,0.5,368,0.2184441089630127,1,1,Max retries exceeded,2026-02-19T18:11:29.720402
task_002,Count Python files,bm25,single,6,ok,True,1.0,445,0.22475790977478027,1,1,,2026-02-19T18:11:29.952188
task_003,Find all markdown files,bm25,single,6,ok,True,1.0,426,0.21488404273986816,1,1,,2026-02-19T18:11:30.167141
task_004,Find function definitions,bm25,single,6,ok,True,1.0,405,0.21905303001403809,1,1,,2026-02-19T18:11:30.386260
task_005,Find import statements,bm25,single,6,ok,True,1.0,423,0.2182610034942627,1,1,,2026-02-19T18:11:30.604588
task_006,Find test files,bm25,single,6,ok,True,1.0,431,0.21464109420776367,1,1,,2026-02-19T18:11:30.819295
task_007,Find configuration files,bm25,single,6,ok,True,1.0,404,0.2168290615081787,1,1,,2026-02-19T18:11:31.036191
task_008,Find async functions,bm25,single,6,ok,True,1.0,457,0.21677017211914062,1,1,,2026-02-19T18:11:31.253028
task_009,Find class definitions,bm25,single,6,ok,True,1.0,452,0.21510982513427734,1,1,,2026-02-19T18:11:31.468208
task_010,Find docstrings,bm25,single,6,ok,True,1.0,425,0.2155458927154541,1,1,,2026-02-19T18:11:31.683819
task_011,Find error handling,bm25,single,6,ok,True,1.0,423,0.20848989486694336,1,1,,2026-02-19T18:11:31.892367
task_012,Find type hints,bm25,single,6,ok,True,1.0,454,0.21312785148620605,1,1,,2026-02-19T18:11:32.105561
task_001,Find TODO comments,bm25,single,7,completed,False,0.5,368,0.21866989135742188,1,1,Max retries exceeded,2026-02-19T18:11:32.324327
task_002,Count Python files,bm25,single,7,ok,True,1.0,445,0.23247385025024414,1,1,,2026-02-19T18:11:32.563935
task_003,Find all markdown files,bm25,single,7,ok,True,1.0,426,0.2191321849822998,1,1,,2026-02-19T18:11:32.783134
task_004,Find function definitions,bm25,single,7,ok,True,1.0,405,0.21467113494873047,1,1,,2026-02-19T18:11:32.997874
task_005,Find import statements,bm25,single,7,ok,True,1.0,423,0.20787286758422852,1,1,,2026-02-19T18:11:33.205813
task_006,Find test files,bm25,single,7,ok,True,1.0,431,0.2147972583770752,1,1,,2026-02-19T18:11:33.420679
task_007,Find configuration files,bm25,single,7,ok,True,1.0,404,0.21518588066101074,1,1,,2026-02-19T18:11:33.635933
task_008,Find async functions,bm25,single,7,ok,True,1.0,457,0.215620756149292,1,1,,2026-02-19T18:11:33.851615
task_009,Find class definitions,bm25,single,7,ok,True,1.0,452,0.21740984916687012,1,1,,2026-02-19T18:11:34.069088
task_010,Find docstrings,bm25,single,7,ok,True,1.0,425,0.2151169776916504,1,1,,2026-02-19T18:11:34.284271
task_011,Find error handling,bm25,single,7,ok,True,1.0,423,0.21589207649230957,1,1,,2026-02-19T18:11:34.500230
task_012,Find type hints,bm25,single,7,ok,True,1.0,454,0.2182149887084961,1,1,,2026-02-19T18:11:34.718511
task_001,Find TODO comments,bm25,single,8,completed,False,0.5,368,0.21717500686645508,1,1,Max retries exceeded,2026-02-19T18:11:34.935778
task_002,Count Python files,bm25,single,8,ok,True,1.0,445,0.22535014152526855,1,1,,2026-02-19T18:11:35.168274
task_003,Find all markdown files,bm25,single,8,ok,True,1.0,426,0.21592211723327637,1,1,,2026-02-19T18:11:35.384266
task_004,Find function definitions,bm25,single,8,ok,True,1.0,405,0.2120680809020996,1,1,,2026-02-19T18:11:35.596400
task_005,Find import statements,bm25,single,8,ok,True,1.0,423,0.21498799324035645,1,1,,2026-02-19T18:11:35.811465
task_006,Find test files,bm25,single,8,ok,True,1.0,431,0.21573805809020996,1,1,,2026-02-19T18:11:36.027268
task_007,Find configuration files,bm25,single,8,ok,True,1.0,404,0.21663689613342285,1,1,,2026-02-19T18:11:36.243973
task_008,Find async functions,bm25,single,8,ok,True,1.0,457,0.2231597900390625,1,1,,2026-02-19T18:11:36.467200
task_009,Find class definitions,bm25,single,8,ok,True,1.0,452,0.21670866012573242,1,1,,2026-02-19T18:11:36.683982
task_010,Find docstrings,bm25,single,8,ok,True,1.0,425,0.21284914016723633,1,1,,2026-02-19T18:11:36.896907
task_011,Find error handling,bm25,single,8,ok,True,1.0,423,0.21155595779418945,1,1,,2026-02-19T18:11:37.108531
task_012,Find type hints,bm25,single,8,ok,True,1.0,454,0.2152540683746338,1,1,,2026-02-19T18:11:37.323854
task_001,Find TODO comments,bm25,single,9,completed,False,0.5,368,0.21665000915527344,1,1,Max retries exceeded,2026-02-19T18:11:37.540588
task_002,Count Python files,bm25,single,9,ok,True,1.0,445,0.2250349521636963,1,1,,2026-02-19T18:11:37.772730
task_003,Find all markdown files,bm25,single,9,ok,True,1.0,426,0.21496295928955078,1,1,,2026-02-19T18:11:37.987756
task_004,Find function definitions,bm25,single,9,ok,True,1.0,405,0.2110140323638916,1,1,,2026-02-19T18:11:38.198832
task_005,Find import statements,bm25,single,9,ok,True,1.0,423,0.2242429256439209,1,1,,2026-02-19T18:11:38.423139
task_006,Find test files,bm25,single,9,ok,True,1.0,431,0.21961283683776855,1,1,,2026-02-19T18:11:38.642824
task_007,Find configuration files,bm25,single,9,ok,True,1.0,404,0.2167527675628662,1,1,,2026-02-19T18:11:38.859652
task_008,Find async functions,bm25,single,9,ok,True,1.0,457,0.21623778343200684,1,1,,2026-02-19T18:11:39.075960
task_009,Find class definitions,bm25,single,9,ok,True,1.0,452,0.21515226364135742,1,1,,2026-02-19T18:11:39.291187
task_010,Find docstrings,bm25,single,9,ok,True,1.0,425,0.208953857421875,1,1,,2026-02-19T18:11:39.500202
task_011,Find error handling,bm25,single,9,ok,True,1.0,423,0.22039079666137695,1,1,,2026-02-19T18:11:39.720666
task_012,Find type hints,bm25,single,9,ok,True,1.0,454,0.21755719184875488,1,1,,2026-02-19T18:11:39.938294
task_001,Find TODO comments,bm25,single,10,completed,False,0.5,368,0.2215888500213623,1,1,Max retries exceeded,2026-02-19T18:11:40.159975
task_002,Count Python files,bm25,single,10,ok,True,1.0,445,0.2298569679260254,1,1,,2026-02-19T18:11:40.397623
task_003,Find all markdown files,bm25,single,10,ok,True,1.0,426,0.22005987167358398,1,1,,2026-02-19T18:11:40.617763
task_004,Find function definitions,bm25,single,10,ok,True,1.0,405,0.2120828628540039,1,1,,2026-02-19T18:11:40.829908
task_005,Find import statements,bm25,single,10,ok,True,1.0,423,0.21784400939941406,1,1,,2026-02-19T18:11:41.047822
task_006,Find test files,bm25,single,10,ok,True,1.0,431,0.21828794479370117,1,1,,2026-02-19T18:11:41.266172
task_007,Find configuration files,bm25,single,10,ok,True,1.0,404,0.21558308601379395,1,1,,2026-02-19T18:11:41.481827
task_008,Find async functions,bm25,single,10,ok,True,1.0,457,0.21605491638183594,1,1,,2026-02-19T18:11:41.697949
task_009,Find class definitions,bm25,single,10,ok,True,1.0,452,0.21385407447814941,1,1,,2026-02-19T18:11:41.911866
task_010,Find docstrings,bm25,single,10,ok,True,1.0,425,0.21283602714538574,1,1,,2026-02-19T18:11:42.124765
task_011,Find error handling,bm25,single,10,ok,True,1.0,423,0.21790528297424316,1,1,,2026-02-19T18:11:42.342743
task_012,Find type hints,bm25,single,10,ok,True,1.0,454,0.22641301155090332,1,1,,2026-02-19T18:11:42.569232
task_001,Find TODO comments,bm25,single,11,completed,False,0.5,368,0.21797609329223633,1,1,Max retries exceeded,2026-02-19T18:11:42.787301
task_002,Count Python files,bm25,single,11,ok,True,1.0,445,0.22551417350769043,1,1,,2026-02-19T18:11:43.020214
task_003,Find all markdown files,bm25,single,11,ok,True,1.0,426,0.2107372283935547,1,1,,2026-02-19T18:11:43.231021
task_004,Find function definitions,bm25,single,11,ok,True,1.0,405,0.21264195442199707,1,1,,2026-02-19T18:11:43.443745
task_005,Find import statements,bm25,single,11,ok,True,1.0,423,0.21551275253295898,1,1,,2026-02-19T18:11:43.659331
task_006,Find test files,bm25,single,11,ok,True,1.0,431,0.2171649932861328,1,1,,2026-02-19T18:11:43.876573
task_007,Find configuration files,bm25,single,11,ok,True,1.0,404,0.2178487777709961,1,1,,2026-02-19T18:11:44.094487
task_008,Find async functions,bm25,single,11,ok,True,1.0,457,0.2184760570526123,1,1,,2026-02-19T18:11:44.313032
task_009,Find class definitions,bm25,single,11,ok,True,1.0,452,0.21895623207092285,1,1,,2026-02-19T18:11:44.532061
task_010,Find docstrings,bm25,single,11,ok,True,1.0,425,0.2163410186767578,1,1,,2026-02-19T18:11:44.748469
task_011,Find error handling,bm25,single,11,ok,True,1.0,423,0.22011518478393555,1,1,,2026-02-19T18:11:44.968649
task_012,Find type hints,bm25,single,11,ok,True,1.0,454,0.21860504150390625,1,1,,2026-02-19T18:11:45.187325
task_001,Find TODO comments,bm25,single,12,completed,False,0.5,368,0.21693110466003418,1,1,Max retries exceeded,2026-02-19T18:11:45.404344
task_002,Count Python files,bm25,single,12,ok,True,1.0,445,0.2240278720855713,1,1,,2026-02-19T18:11:45.635395
task_003,Find all markdown files,bm25,single,12,ok,True,1.0,426,0.21317291259765625,1,1,,2026-02-19T18:11:45.848631
task_004,Find function definitions,bm25,single,12,ok,True,1.0,405,0.21923184394836426,1,1,,2026-02-19T18:11:46.067932
task_005,Find import statements,bm25,single,12,ok,True,1.0,423,0.2194671630859375,1,1,,2026-02-19T18:11:46.287463
task_006,Find test files,bm25,single,12,ok,True,1.0,431,0.22696495056152344,1,1,,2026-02-19T18:11:46.514498
task_007,Find configuration files,bm25,single,12,ok,True,1.0,404,0.2191789150238037,1,1,,2026-02-19T18:11:46.733753
task_008,Find async functions,bm25,single,12,ok,True,1.0,457,0.21476387977600098,1,1,,2026-02-19T18:11:46.948590
task_009,Find class definitions,bm25,single,12,ok,True,1.0,452,0.21193385124206543,1,1,,2026-02-19T18:11:47.160589
task_010,Find docstrings,bm25,single,12,ok,True,1.0,425,0.2158217430114746,1,1,,2026-02-19T18:11:47.376478
task_011,Find error handling,bm25,single,12,ok,True,1.0,423,0.2182161808013916,1,1,,2026-02-19T18:11:47.594760
task_012,Find type hints,bm25,single,12,ok,True,1.0,454,0.21900486946105957,1,1,,2026-02-19T18:11:47.813833
task_001,Find TODO comments,bm25,single,13,completed,False,0.5,368,0.21933388710021973,1,1,Max retries exceeded,2026-02-19T18:11:48.033254
task_002,Count Python files,bm25,single,13,ok,True,1.0,445,0.22448205947875977,1,1,,2026-02-19T18:11:48.264965
task_003,Find all markdown files,bm25,single,13,ok,True,1.0,426,0.2187960147857666,1,1,,2026-02-19T18:11:48.483825
task_004,Find function definitions,bm25,single,13,ok,True,1.0,405,0.21951627731323242,1,1,,2026-02-19T18:11:48.703408
task_005,Find import statements,bm25,single,13,ok,True,1.0,423,0.21722865104675293,1,1,,2026-02-19T18:11:48.920704
task_006,Find test files,bm25,single,13,ok,True,1.0,431,0.21710705757141113,1,1,,2026-02-19T18:11:49.137884
task_007,Find configuration files,bm25,single,13,ok,True,1.0,404,0.21714997291564941,1,1,,2026-02-19T18:11:49.355104
task_008,Find async functions,bm25,single,13,ok,True,1.0,457,0.21212172508239746,1,1,,2026-02-19T18:11:49.567297
task_009,Find class definitions,bm25,single,13,ok,True,1.0,452,0.21307587623596191,1,1,,2026-02-19T18:11:49.780439
task_010,Find docstrings,bm25,single,13,ok,True,1.0,425,0.21690988540649414,1,1,,2026-02-19T18:11:49.997427
task_011,Find error handling,bm25,single,13,ok,True,1.0,423,0.21644210815429688,1,1,,2026-02-19T18:11:50.213940
task_012,Find type hints,bm25,single,13,ok,True,1.0,454,0.22249794006347656,1,1,,2026-02-19T18:11:50.436504
task_001,Find TODO comments,bm25,single,14,completed,False,0.5,368,0.2221231460571289,1,1,Max retries exceeded,2026-02-19T18:11:50.658722
task_002,Count Python files,bm25,single,14,ok,True,1.0,445,0.21739482879638672,1,1,,2026-02-19T18:11:50.882594
task_003,Find all markdown files,bm25,single,14,ok,True,1.0,426,0.21459603309631348,1,1,,2026-02-19T18:11:51.097252
task_004,Find function definitions,bm25,single,14,ok,True,1.0,405,0.2187502384185791,1,1,,2026-02-19T18:11:51.316075
task_005,Find import statements,bm25,single,14,ok,True,1.0,423,0.21822524070739746,1,1,,2026-02-19T18:11:51.534365
task_006,Find test files,bm25,single,14,ok,True,1.0,431,0.217789888381958,1,1,,2026-02-19T18:11:51.752226
task_007,Find configuration files,bm25,single,14,ok,True,1.0,404,0.21414518356323242,1,1,,2026-02-19T18:11:51.966437
task_008,Find async functions,bm25,single,14,ok,True,1.0,457,0.20874905586242676,1,1,,2026-02-19T18:11:52.175255
task_009,Find class definitions,bm25,single,14,ok,True,1.0,452,0.21768712997436523,1,1,,2026-02-19T18:11:52.393008
task_010,Find docstrings,bm25,single,14,ok,True,1.0,425,0.2239389419555664,1,1,,2026-02-19T18:11:52.617018
task_011,Find error handling,bm25,single,14,ok,True,1.0,423,0.2175290584564209,1,1,,2026-02-19T18:11:52.834620
task_012,Find type hints,bm25,single,14,ok,True,1.0,454,0.21657419204711914,1,1,,2026-02-19T18:11:53.051262
task_001,Find TODO comments,bm25,single,15,completed,False,0.5,368,0.21483421325683594,1,1,Max retries exceeded,2026-02-19T18:11:53.266185
task_002,Count Python files,bm25,single,15,ok,True,1.0,445,0.21846699714660645,1,1,,2026-02-19T18:11:53.491715
task_003,Find all markdown files,bm25,single,15,ok,True,1.0,426,0.2172987461090088,1,1,,2026-02-19T18:11:53.709087
task_004,Find function definitions,bm25,single,15,ok,True,1.0,405,0.21615910530090332,1,1,,2026-02-19T18:11:53.925313
task_005,Find import statements,bm25,single,15,ok,True,1.0,423,0.21730995178222656,1,1,,2026-02-19T18:11:54.142714
task_006,Find test files,bm25,single,15,ok,True,1.0,431,0.22170805931091309,1,1,,2026-02-19T18:11:54.364489
task_007,Find configuration files,bm25,single,15,ok,True,1.0,404,0.22652602195739746,1,1,,2026-02-19T18:11:54.591093
task_008,Find async functions,bm25,single,15,ok,True,1.0,457,0.21226096153259277,1,1,,2026-02-19T18:11:54.803427
task_009,Find class definitions,bm25,single,15,ok,True,1.0,452,0.2162487506866455,1,1,,2026-02-19T18:11:55.019745
task_010,Find docstrings,bm25,single,15,ok,True,1.0,425,0.2176830768585205,1,1,,2026-02-19T18:11:55.237498
task_011,Find error handling,bm25,single,15,ok,True,1.0,423,0.21683216094970703,1,1,,2026-02-19T18:11:55.454384
task_012,Find type hints,bm25,single,15,ok,True,1.0,454,0.21665501594543457,1,1,,2026-02-19T18:11:55.671107
task_001,Find TODO comments,bm25,single,16,completed,False,0.5,368,0.2133340835571289,1,1,Max retries exceeded,2026-02-19T18:11:55.884519
task_002,Count Python files,bm25,single,16,ok,True,1.0,445,0.22030115127563477,1,1,,2026-02-19T18:11:56.112114
task_003,Find all markdown files,bm25,single,16,ok,True,1.0,426,0.21763825416564941,1,1,,2026-02-19T18:11:56.329821
task_004,Find function definitions,bm25,single,16,ok,True,1.0,405,0.22400689125061035,1,1,,2026-02-19T18:11:56.553899
task_005,Find import statements,bm25,single,16,ok,True,1.0,423,0.216278076171875,1,1,,2026-02-19T18:11:56.770253
task_006,Find test files,bm25,single,16,ok,True,1.0,431,0.21831607818603516,1,1,,2026-02-19T18:11:56.988637
task_007,Find configuration files,bm25,single,16,ok,True,1.0,404,0.2092149257659912,1,1,,2026-02-19T18:11:57.197924
task_008,Find async functions,bm25,single,16,ok,True,1.0,457,0.21414923667907715,1,1,,2026-02-19T18:11:57.412146
task_009,Find class definitions,bm25,single,16,ok,True,1.0,452,0.2164931297302246,1,1,,2026-02-19T18:11:57.628716
task_010,Find docstrings,bm25,single,16,ok,True,1.0,425,0.21662592887878418,1,1,,2026-02-19T18:11:57.845405
task_011,Find error handling,bm25,single,16,ok,True,1.0,423,0.21581697463989258,1,1,,2026-02-19T18:11:58.061292
task_012,Find type hints,bm25,single,16,ok,True,1.0,454,0.2171330451965332,1,1,,2026-02-19T18:11:58.278489
task_001,Find TODO comments,bm25,single,17,completed,False,0.5,368,0.21799397468566895,1,1,Max retries exceeded,2026-02-19T18:11:58.496565
task_002,Count Python files,bm25,single,17,ok,True,1.0,445,0.22693920135498047,1,1,,2026-02-19T18:11:58.730405
task_003,Find all markdown files,bm25,single,17,ok,True,1.0,426,0.2165219783782959,1,1,,2026-02-19T18:11:58.946992
task_004,Find function definitions,bm25,single,17,ok,True,1.0,405,0.21827483177185059,1,1,,2026-02-19T18:11:59.165335
task_005,Find import statements,bm25,single,17,ok,True,1.0,423,0.21703386306762695,1,1,,2026-02-19T18:11:59.382437
task_006,Find test files,bm25,single,17,ok,True,1.0,431,0.21515417098999023,1,1,,2026-02-19T18:11:59.597671
task_007,Find configuration files,bm25,single,17,ok,True,1.0,404,0.21256709098815918,1,1,,2026-02-19T18:11:59.810298
task_008,Find async functions,bm25,single,17,ok,True,1.0,457,0.21598005294799805,1,1,,2026-02-19T18:12:00.026342
task_009,Find class definitions,bm25,single,17,ok,True,1.0,452,0.21685791015625,1,1,,2026-02-19T18:12:00.243266
task_010,Find docstrings,bm25,single,17,ok,True,1.0,425,0.22396397590637207,1,1,,2026-02-19T18:12:00.467296
task_011,Find error handling,bm25,single,17,ok,True,1.0,423,0.22426605224609375,1,1,,2026-02-19T18:12:00.691632
